Date,China,France,Germany,"Korea, South",US,United Kingdom
2020-04-25,58.297515402121725,2476.4103772508884,1868.0548594860816,209.248498879005,2842.360921151656,2203.237423981209
2020-04-26,58.29959971424803,2485.2347838313767,1883.0577343806524,209.44354781532024,2926.0097980302885,2269.0536346287895
2020-04-27,58.303768338500646,2542.57810645424,1894.8499701768628,209.7166163261616,2993.91257745546,2332.5571449469903
2020-04-28,58.31905329409357,2589.9173709224865,1908.6234925542176,209.89216036884534,3068.005639628548,2391.5089074831635
2020-04-29,58.32183237692865,2551.463793635982,1928.0424881417014,209.97017994337145,3150.8086018320137,2451.7716912251626
2020-04-30,58.33016962543388,2563.0458272728733,1945.5876163000305,210.14572398605517,3240.6598459539227,2540.744366317237
2020-05-01,58.33225393756019,2563.1377481747536,1958.334689002816,210.26275334784432,3343.8674785719463,2632.1328557661163
2020-05-02,58.33225393756019,2581.721090504845,1968.9572495884713,210.51631696505416,3432.06918907728,2703.060576058888
2020-05-03,58.33572779110404,2587.9563916823777,1977.2762661370123,210.67235611410635,3509.3706847683225,2767.020734212826
2020-05-04,58.33711733252157,2598.037050588561,1983.1007712671242,210.73087079500092,3577.270443069654,2825.7957298448423
2020-05-05,58.33850687393911,2614.9504965344977,1993.3055907061523,210.769880582264,3650.3363231371827,2890.77229769768
2020-05-06,58.33989641535665,2669.137868192811,2007.0910485448394,210.8479001567901,3726.6378268372237,2980.864496516079
2020-05-07,58.34337026890049,2679.770052510275,2022.2252135140643,211.0819588803684,3810.8728017407934,3063.6208688119855
2020-05-08,58.34406503960927,2699.4411255126142,2036.0464777367483,211.43304696573585,3892.917461860449,3132.1475053232984
2020-05-09,58.35379182953204,2708.3268126943562,2044.830977277245,212.09621334920772,3970.6811894989933,3189.537826872756
2020-05-10,58.36768724370742,2713.106699592121,2051.455158316614,212.7788846263111,4030.432976804165,3247.3406045319116
2020-05-11,58.3683820144162,2720.0467276840677,2059.7741748651547,213.3055167543623,4087.4657526534434,3304.5394286018663
2020-05-12,58.37324540937758,2732.333488235373,2066.875774357812,213.81264398878196,4153.785463186517,3354.755959957641
